fixture_id,minute,minute_extra,team_id,team_name,type,detail,player_id,player_name,assist_id,assist_name
1208033,65,,33,Manchester United,subst,Substitution 2,909,M. Rashford,284324,A. Garnacho
1208033,72,,33,Manchester United,Var,Goal cancelled,70100,Joshua Zirkzee,,
1208033,73,,51,Brighton,subst,Substitution 1,296,J. Milner,356041,C. Baleba
1208033,75,,33,Manchester United,Card,Yellow Card,157997,Amad Diallo,,
1208033,78,,33,Manchester United,Card,Yellow Card,284322,Kobbie Mainoo,,
1208033,79,,51,Brighton,subst,Substitution 2,1469,D. Welbeck,70747,J. Enciso
1208033,79,,33,Manchester United,subst,Substitution 3,2935,H. Maguire,532,M. de Ligt
1208033,79,,33,Manchester United,subst,Substitution 4,1485,Bruno Fernandes,903,S. McTominay
1208033,89,,51,Brighton,Card,Yellow Card,38695,Jan Paul van Hecke,,
1208033,90,,51,Brighton,subst,Substitution 3,383685,Y. Minteh,90590,G. Rutter
1208033,90,,51,Brighton,subst,Substitution 4,130423,B. Gilmour,265820,Y. Ayari
1208033,90,,51,Brighton,subst,Substitution 5,106835,K. Mitoma,301771,S. Adingra
1208033,90,,33,Manchester United,subst,Substitution 5,157997,A. Diallo,9971,Antony
1208033,90,5,51,Brighton,Goal,Normal Goal,10329,João Pedro,301771,S. Adingra
1208034,55,,52,Crystal Palace,Card,Yellow Card,2490,Jefferson Lerma,,
1208034,62,,48,West Ham,subst,Substitution 1,18819,M. Antonio,18846,A. Wan-Bissaka
1208034,63,,48,West Ham,Card,Yellow Card,1243,Tomáš Souček,,
1208034,63,,52,Crystal Palace,subst,Substitution 1,2490,J. Lerma,2601,D. Kamada
1208034,63,,48,West Ham,subst,Substitution 2,1231,V. Coufal,25391,N. Füllkrug
1208034,67,,48,West Ham,Goal,Normal Goal,1243,T. Souček,,
1208034,71,,52,Crystal Palace,subst,Substitution 2,1135,O. Édouard,2218,I. Sarr
1208034,72,,48,West Ham,Goal,Normal Goal,19428,J. Bowen,18744,M. Kilman
1208034,78,,48,West Ham,subst,Substitution 3,1243,T. Souček,2869,E. Álvarez
1208034,81,,52,Crystal Palace,subst,Substitution 3,126949,C. Richards,18843,J. Schlupp
1208034,88,,48,West Ham,subst,Substitution 4,15911,M. Kudus,138,J. Todibo
1208034,89,,48,West Ham,subst,Substitution 5,2284,Emerson,18813,A. Cresswell
1208035,18,,36,Fulham,Goal,Normal Goal,1161,E. Smith Rowe,18753,Adama Traoré
1208035,38,,46,Leicester,Goal,Normal Goal,8694,W. Faes,311334,F. Buonanotte
1208035,40,,46,Leicester,Var,Goal confirmed,8694,Wout Faes,,
1208035,59,,46,Leicester,Card,Yellow Card,158710,Victor Kristiansen,,
1208035,63,,46,Leicester,subst,Substitution 1,19004,B. De Cordova-Reid,3428,J. Ayew
1208035,69,,36,Fulham,subst,Substitution 1,18753,Adama Traoré,19025,T. Cairney
1208035,69,,36,Fulham,subst,Substitution 2,1161,E. Smith Rowe,19221,H. Wilson
1208035,70,,36,Fulham,Goal,Normal Goal,1455,A. Iwobi,19549,A. Robinson
1208035,71,,46,Leicester,subst,Substitution 2,311334,F. Buonanotte,180,O. Skipp
1208035,71,,46,Leicester,subst,Substitution 3,18788,J. Vardy,879,S. Mavididi
1208035,72,,36,Fulham,Card,Yellow Card,19221,Harry Wilson,,
1208035,80,,36,Fulham,subst,Substitution 3,195106,Rodrigo Muniz,2887,R. Jiménez
1208035,85,,46,Leicester,subst,Substitution 4,158710,V. Kristiansen,283290,K. McAteer
1208035,86,,36,Fulham,subst,Substitution 4,899,Andreas Pereira,19480,H. Reed
1208035,90,2,36,Fulham,Card,Yellow Card,19025,Tom Cairney,,
1208035,90,5,46,Leicester,Card,Yellow Card,18943,Jannik Vestergaard,,
1208036,13,,40,Liverpool,Goal,Normal Goal,2489,L. Díaz,2678,Diogo Jota
1208036,30,,40,Liverpool,Card,Yellow Card,1096,Dominik Szoboszlai,,
1208036,38,,40,Liverpool,Card,Yellow Card,542,Ryan Gravenberch,,
1208036,40,,55,Brentford,Card,Yellow Card,30407,Christian Nørgaard,,
1208036,45,,55,Brentford,Card,Yellow Card,47438,Mathias Jensen,,
1208036,66,,55,Brentford,subst,Substitution 1,47438,M. Jensen,153066,Fábio Carvalho
1208036,66,,55,Brentford,subst,Substitution 2,106725,K. Lewis-Potter,15908,M. Damsgaard
1208036,70,,40,Liverpool,Goal,Normal Goal,306,Mohamed Salah,2489,L. Díaz
1208036,72,,40,Liverpool,subst,Substitution 1,2489,L. Díaz,247,C. Gakpo
1208036,72,,40,Liverpool,subst,Substitution 2,2678,Diogo Jota,51617,D. Núñez
1208036,73,,40,Liverpool,subst,Substitution 3,283,T. Alexander-Arnold,180317,C. Bradley
1208036,73,,55,Brentford,subst,Substitution 3,25073,V. Janelt,15799,F. Onyeka
1208036,73,,55,Brentford,subst,Substitution 4,20649,Y. Wissa,178077,K. Schade
1208036,83,,40,Liverpool,subst,Substitution 4,306,Mohamed Salah,19035,H. Elliott
1208036,90,4,55,Brentford,Card,Yellow Card,20589,Bryan Mbeumo,,
1208036,90,1,40,Liverpool,subst,Substitution 5,542,R. Gravenberch,8500,W. Endō
1208037,7,,57,Ipswich,Goal,Normal Goal,17579,S. Szmodics,18823,B. Johnson
1208037,10,,50,Manchester City,Var,Penalty confirmed,266657,Savinho,,
1208037,12,,50,Manchester City,Goal,Penalty,1100,E. Haaland,,
1208037,14,,50,Manchester City,Goal,Normal Goal,629,K. De Bruyne,266657,Savinho
1208037,16,,50,Manchester City,Goal,Normal Goal,1100,E. Haaland,629,K. De Bruyne
1208037,36,,57,Ipswich,Card,Yellow Card,19558,Sam Morsy,,
1208037,50,,50,Manchester City,subst,Substitution 1,2291,M. Kovačić,626,J. Stones
1208037,55,,57,Ipswich,Card,Yellow Card,17579,Sammie Szmodics,,
1208037,59,,50,Manchester City,Card,Yellow Card,567,Rúben Dias,,
1208037,71,,50,Manchester City,subst,Substitution 2,1422,J. Doku,633,İ. Gündoğan
1208037,71,,50,Manchester City,subst,Substitution 3,266657,Savinho,19187,J. Grealish
1208037,72,,57,Ipswich,subst,Substitution 1,2752,M. Luongo,18397,J. Taylor
1208037,72,,57,Ipswich,subst,Substitution 2,17579,S. Szmodics,20031,M. Harness
1208037,83,,57,Ipswich,subst,Substitution 3,161948,L. Delap,299813,Ali Al Hamadi
1208037,88,,50,Manchester City,Goal,Normal Goal,1100,E. Haaland,,
1208037,89,,57,Ipswich,subst,Substitution 4,284428,O. Hutchinson,20007,C. Chaplin
1208037,89,,57,Ipswich,subst,Substitution 5,19182,A. Tuanzebe,17739,G. Edmundson
1208037,90,5,50,Manchester City,Card,Yellow Card,19187,Jack Grealish,,
1208037,90,4,57,Ipswich,Card,Yellow Card,299813,Ali Al-Hamadi,,
1208037,90,,50,Manchester City,subst,Substitution 4,1100,E. Haaland,158697,J. McAtee
1208037,90,,50,Manchester City,subst,Substitution 5,629,K. De Bruyne,41621,Matheus Nunes
1208038,11,,41,Southampton,Card,Yellow Card,19484,Adam Armstrong,,
1208038,29,,41,Southampton,Card,Yellow Card,19733,Flynn Downes,,
1208038,54,,65,Nottingham Forest,Card,Yellow Card,22149,Ibrahim Sangaré,,
1208038,61,,65,Nottingham Forest,Card,Yellow Card,18931,Chris Wood,,
1208038,66,,65,Nottingham Forest,subst,Substitution 1,22149,I. Sangaré,19305,R. Yates
1208038,70,,65,Nottingham Forest,Goal,Normal Goal,18746,M. Gibbs-White,,
1208038,71,,41,Southampton,subst,Substitution 1,19484,A. Armstrong,278085,S. Edozie
1208038,72,,41,Southampton,subst,Substitution 2,32887,Y. Sugawara,137302,C. Archer
1208038,75,,65,Nottingham Forest,subst,Substitution 2,138908,E. Anderson,6056,N. Domínguez
1208038,75,,65,Nottingham Forest,subst,Substitution 3,18931,C. Wood,8598,T. Awoniyi
1208038,76,,41,Southampton,subst,Substitution 3,19825,J. Aribo,18918,C. Taylor
1208038,76,,41,Southampton,subst,Substitution 4,144729,T. Harwood-Bellis,336585,Mateus Fernandes
1208038,82,,41,Southampton,Card,Yellow Card,2999,Jan Bednarek,,
1208038,84,,41,Southampton,subst,Substitution 5,130421,W. Smallbone,304317,T. Dibling
1208038,88,,65,Nottingham Forest,Card,Yellow Card,6056,Nicolás Domínguez,,
1208038,90,2,65,Nottingham Forest,subst,Substitution 4,18746,M. Gibbs-White,141901,Jota Silva
1208038,90,2,65,Nottingham Forest,subst,Substitution 5,2298,C. Hudson-Odoi,18739,W. Boly
1208039,14,,47,Tottenham,Goal,Normal Goal,18968,Y. Bissouma,30435,D. Kulusevski
1208039,25,,47,Tottenham,Goal,Normal Goal,186,Son Heung-Min,,
1208039,57,,45,Everton,subst,Substitution 1,18805,A. Doucouré,18592,I. Ndiaye
1208039,57,,45,Everton,subst,Substitution 2,19128,J. Harrison,15884,J. Lindstrøm
1208039,66,,47,Tottenham,subst,Substitution 1,336564,W. Odobert,2413,Richarlison
1208039,67,,47,Tottenham,subst,Substitution 2,30435,D. Kulusevski,237129,P. Sarr
1208039,71,,47,Tottenham,Goal,Normal Goal,30776,C. Romero,18784,J. Maddison
1208039,72,,47,Tottenham,subst,Substitution 3,18968,Y. Bissouma,328089,A. Gray
1208039,72,,45,Everton,subst,Substitution 3,18766,D. Calvert-Lewin,125743,Beto
1208039,73,,47,Tottenham,subst,Substitution 4,204039,D. Udogie,19235,D. Spence
1208039,77,,47,Tottenham,Goal,Normal Goal,186,Son Heung-Min,152849,M. van de Ven
1208039,79,,47,Tottenham,subst,Substitution 5,18784,J. Maddison,347316,L. Bergvall
1208039,90,1,45,Everton,subst,Substitution 4,2990,I. Gueye,405360,H. Armstrong
1208040,2,,49,Chelsea,Goal,Normal Goal,283058,N. Jackson,,
1208040,27,,39,Wolves,Goal,Normal Goal,1165,Matheus Cunha,21138,R. Aït-Nouri
1208040,35,,39,Wolves,Card,Yellow Card,21138,Rayan Aït Nouri,,
1208040,40,,49,Chelsea,Card,Yellow Card,161907,Malo Gusto,,
1208040,44,,49,Chelsea,Card,Yellow Card,152982,Cole Palmer,,
1208040,45,,49,Chelsea,Goal,Normal Goal,152982,C. Palmer,283058,N. Jackson
1208040,45,6,39,Wolves,Goal,Normal Goal,2032,J. Strand Larsen,41606,Toti Gomes
1208040,46,,49,Chelsea,subst,Substitution 1,63577,M. Mudryk,1864,Pedro Neto
1208040,49,,49,Chelsea,Goal,Normal Goal,136723,N. Madueke,152982,C. Palmer
1208040,58,,49,Chelsea,Goal,Normal Goal,136723,N. Madueke,152982,C. Palmer
1208040,59,,39,Wolves,subst,Substitution 1,24888,Hwang Hee-Chan,1605,Daniel Podence
1208040,63,,49,Chelsea,Goal,Normal Goal,136723,N. Madueke,152982,C. Palmer
1208040,68,,39,Wolves,subst,Substitution 2,1165,Matheus Cunha,2056,Pablo Sarabia
1208040,68,,39,Wolves,subst,Substitution 3,21138,R. Aït-Nouri,19147,C. Dawson
1208040,68,,39,Wolves,subst,Substitution 4,20665,J. Bellegarde,282770,Rodrigo Gomes
1208040,68,,49,Chelsea,subst,Substitution 2,283058,N. Jackson,583,João Félix
1208040,71,,39,Wolves,Card,Yellow Card,195717,Yerson Mosquera,,
1208040,71,,49,Chelsea,Card,Yellow Card,47380,Marc Cucurella,,
1208040,76,,49,Chelsea,subst,Substitution 3,116117,M. Caicedo,148099,K. Dewsbury-Hall
1208040,80,,49,Chelsea,Goal,Normal Goal,583,João Félix,1864,Pedro Neto
1208040,82,,49,Chelsea,subst,Substitution 4,47380,Marc Cucurella,336671,Renato Veiga
