fixture_id,minute,minute_extra,team_id,team_name,type,detail,player_id,player_name,assist_id,assist_name
1035037,4,,50,Manchester City,Goal,Normal Goal,1100,E. Haaland,44,Rodri
1035037,23,,50,Manchester City,subst,Substitution 1,629,K. De Bruyne,2291,M. Kovačić
1035037,36,,50,Manchester City,Goal,Normal Goal,1100,E. Haaland,6009,J. Álvarez
1035037,61,,44,Burnley,subst,Substitution 1,359603,L. Koleosho,22,J. Bruun Larsen
1035037,61,,44,Burnley,subst,Substitution 2,123469,Z. Amdouni,129169,A. Zaroury
1035037,74,,44,Burnley,subst,Substitution 3,25628,J. Beyer,8589,B. Manuel
1035037,75,,50,Manchester City,Goal,Normal Goal,44,Rodri,,
1035037,79,,50,Manchester City,subst,Substitution 2,18861,N. Aké,622,Aymeric Laporte
1035037,79,,50,Manchester City,subst,Substitution 3,284230,R. Lewis,129033,J. Gvardiol
1035037,80,,50,Manchester City,subst,Substitution 4,1100,E. Haaland,152982,C. Palmer
1035037,90,4,44,Burnley,Card,Red Card,129169,Anass Zaroury,,
1035037,90,3,44,Burnley,Var,Card upgrade,129169,Anass Zaroury,,
1035037,90,1,44,Burnley,subst,Substitution 4,98936,L. Foster,18948,N. Redmond
1035037,90,1,44,Burnley,subst,Substitution 5,1934,S. Berge,19268,J. Brownhill
1035037,90,5,50,Manchester City,subst,Substitution 5,627,K. Walker,158697,J. McAtee
1035038,26,,42,Arsenal,Goal,Normal Goal,1468,E. Nketiah,127769,Gabriel Martinelli
1035038,28,,65,Nottingham Forest,Card,Yellow Card,2771,Ola Aina,,
1035038,32,,42,Arsenal,Goal,Normal Goal,1460,B. Saka,22090,W. Saliba
1035038,45,5,42,Arsenal,Card,Yellow Card,38746,Jurriën Timber,,
1035038,50,,42,Arsenal,subst,Substitution 1,38746,J. Timber,2597,T. Tomiyasu
1035038,71,,65,Nottingham Forest,subst,Substitution 1,275170,Danilo,8598,T. Awoniyi
1035038,72,,65,Nottingham Forest,subst,Substitution 2,2771,O. Aina,138780,N. Williams
1035038,74,,42,Arsenal,subst,Substitution 2,1468,E. Nketiah,1946,L. Trossard
1035038,80,,65,Nottingham Forest,subst,Substitution 3,129711,B. Johnson,153430,A. Elanga
1035038,81,,65,Nottingham Forest,Card,Yellow Card,24882,Orel Mangala,,
1035038,82,,65,Nottingham Forest,Goal,Normal Goal,8598,T. Awoniyi,153430,A. Elanga
1035038,86,,42,Arsenal,subst,Substitution 3,127769,Gabriel Martinelli,22224,Gabriel Magalhães
1035038,90,2,42,Arsenal,Card,Yellow Card,19959,Benjamin White,,
1035038,90,,65,Nottingham Forest,subst,Substitution 4,1746,J. Worrall,18931,C. Wood
1035038,90,,65,Nottingham Forest,subst,Substitution 5,24882,O. Mangala,2991,C. Kouyaté
1035039,39,,48,West Ham,Card,Yellow Card,19428,Jarrod Bowen,,
1035039,49,,48,West Ham,Card,Yellow Card,18819,Michail Antonio,,
1035039,51,,48,West Ham,Goal,Normal Goal,19428,J. Bowen,1243,T. Souček
1035039,60,,35,Bournemouth,subst,Substitution 1,6610,M. Senesi,18866,C. Mepham
1035039,60,,35,Bournemouth,subst,Substitution 2,196855,J. Anthony,792,J. Kluivert
1035039,67,,35,Bournemouth,subst,Substitution 3,1125,R. Christie,19804,K. Moore
1035039,75,,35,Bournemouth,subst,Substitution 4,18870,D. Brooks,19281,A. Semenyo
1035039,75,,35,Bournemouth,subst,Substitution 5,19070,M. Aarons,20093,J. Hill
1035039,78,,48,West Ham,subst,Substitution 1,18819,M. Antonio,18955,D. Ings
1035039,82,,35,Bournemouth,Goal,Normal Goal,18883,D. Solanke,,
1035039,86,,48,West Ham,subst,Substitution 2,1697,Pablo Fornals,261,T. Kehrer
1035039,87,,48,West Ham,Card,Yellow Card,2284,Emerson Palmieri,,
1035039,90,7,35,Bournemouth,Card,Yellow Card,18866,Chris Mepham,,
1035039,90,4,48,West Ham,Card,Yellow Card,1646,Lucas Paquetá,,
1035039,90,4,48,West Ham,subst,Substitution 3,1646,Lucas Paquetá,665,M. Cornet
1035040,7,,51,Brighton,Card,Yellow Card,46731,Pervis Estupiñán,,
1035040,36,,51,Brighton,Goal,Normal Goal,18973,S. March,106835,K. Mitoma
1035040,43,,51,Brighton,Card,Yellow Card,106835,Kaoru Mitoma,,
1035040,51,,1359,Luton,Card,Yellow Card,15632,Mads Juel Andersen,,
1035040,59,,1359,Luton,Card,Yellow Card,140947,Issa Kaboré,,
1035040,64,,1359,Luton,subst,Substitution 1,140947,I. Kaboré,19829,A. Doughty
1035040,64,,1359,Luton,subst,Substitution 2,17641,E. Adebayo,19802,J. Brown
1035040,71,,51,Brighton,Goal,Penalty,10329,João Pedro,,
1035040,74,,51,Brighton,subst,Substitution 1,14,M. Dahoud,130423,B. Gilmour
1035040,74,,51,Brighton,subst,Substitution 2,18973,S. March,301771,S. Adingra
1035040,76,,1359,Luton,subst,Substitution 3,15632,M. Andersen,19365,C. Ogbene
1035040,78,,51,Brighton,subst,Substitution 3,1469,D. Welbeck,129643,E. Ferguson
1035040,79,,1359,Luton,Var,Penalty confirmed,19083,Carlton Morris,,
1035040,79,,51,Brighton,subst,Substitution 4,296,J. Milner,537,J. Veltman
1035040,81,,1359,Luton,Goal,Penalty,19083,C. Morris,,
1035040,85,,51,Brighton,Goal,Normal Goal,301771,S. Adingra,,
1035040,88,,51,Brighton,subst,Substitution 5,10329,João Pedro,70747,J. Enciso
1035040,88,,1359,Luton,subst,Substitution 4,906,T. Chong,19759,L. Berry
1035040,88,,1359,Luton,subst,Substitution 5,19767,P. Mpanzu,19808,C. Woodrow
1035040,90,5,51,Brighton,Goal,Normal Goal,129643,E. Ferguson,46731,P. Estupiñán
1035041,30,,36,Fulham,Card,Yellow Card,2294,Willian,,
1035041,46,,36,Fulham,subst,Substitution 1,2294,Willian,19004,B. De Cordova-Reid
1035041,58,,36,Fulham,subst,Substitution 2,2887,R. Jiménez,2825,A. Mitrović
1035041,58,,36,Fulham,subst,Substitution 3,19025,T. Cairney,899,Andreas Pereira
1035041,72,,45,Everton,subst,Substitution 1,19364,N. Maupay,83,A. Danjuma
1035041,73,,36,Fulham,Goal,Normal Goal,19004,B. De Cordova-Reid,,
1035041,83,,45,Everton,subst,Substitution 2,895,J. Garner,153425,L. Dobbin
1035041,87,,36,Fulham,Card,Yellow Card,657,Kenny Tete,,
1035042,16,,62,Sheffield Utd,Card,Yellow Card,315237,William Osula,,
1035042,49,,52,Crystal Palace,Goal,Normal Goal,1135,O. Édouard,3428,J. Ayew
1035042,57,,62,Sheffield Utd,Card,Yellow Card,1949,Anel Ahmedhodžić,,
1035042,80,,62,Sheffield Utd,subst,Substitution 1,19091,C. Basham,10169,Vinicius Souza
1035042,80,,62,Sheffield Utd,subst,Substitution 2,19294,J. Robinson,199310,A. Ben Slimane
1035042,80,,62,Sheffield Utd,subst,Substitution 3,44809,M. Lowe,138828,Y. Larouci
1035042,86,,62,Sheffield Utd,Card,Yellow Card,199310,Anis Ben Slimane,,
1035042,87,,62,Sheffield Utd,subst,Substitution 4,304161,B. Traoré,277716,A. Hackford
1035042,87,,62,Sheffield Utd,subst,Substitution 5,19302,B. Osborn,379150,A. Brooks
1035042,90,2,52,Crystal Palace,subst,Substitution 1,67971,M. Guéhi,18844,J. Tomkins
1035043,6,,66,Aston Villa,Card,Yellow Card,47522,Douglas Luiz,,
1035043,6,,34,Newcastle,Goal,Normal Goal,31146,S. Tonali,138787,A. Gordon
1035043,11,,66,Aston Villa,Goal,Normal Goal,277,M. Diaby,19366,O. Watkins
1035043,16,,34,Newcastle,Goal,Normal Goal,2864,A. Isak,38734,S. Botman
1035043,31,,66,Aston Villa,subst,Substitution 1,19179,T. Mings,46815,Pau Torres
1035043,32,,66,Aston Villa,Card,Yellow Card,2724,Lucas Digne,,
1035043,45,9,34,Newcastle,Card,Yellow Card,38734,Sven Botman,,
1035043,45,9,66,Aston Villa,Card,Yellow Card,19599,Emiliano Martínez,,
1035043,46,,66,Aston Villa,subst,Substitution 2,983,L. Bailey,2926,Y. Tielemans
1035043,48,,66,Aston Villa,Card,Yellow Card,19298,Matty Cash,,
1035043,53,,34,Newcastle,Card,Yellow Card,138787,Anthony Gordon,,
1035043,58,,34,Newcastle,Goal,Normal Goal,2864,A. Isak,,
1035043,64,,66,Aston Villa,subst,Substitution 3,19191,J.  McGinn,21090,Diego Carlos
1035043,67,,34,Newcastle,Card,Yellow Card,10135,Bruno Guimarães,,
1035043,68,,34,Newcastle,subst,Substitution 1,2864,A. Isak,2939,C. Wilson
1035043,68,,34,Newcastle,subst,Substitution 2,138787,A. Gordon,18778,H. Barnes
1035043,77,,34,Newcastle,Goal,Normal Goal,2939,C. Wilson,18778,H. Barnes
1035043,85,,34,Newcastle,subst,Substitution 3,10135,Bruno Guimarães,18901,S. Longstaff
1035043,86,,34,Newcastle,subst,Substitution 4,2507,M. Almirón,19163,J. Murphy
1035043,87,,66,Aston Villa,subst,Substitution 4,19298,M. Cash,138931,J. Philogene
1035043,87,,66,Aston Villa,subst,Substitution 5,277,M. Diaby,147,Philippe Coutinho
1035043,90,2,34,Newcastle,Card,Yellow Card,31146,Sandro Tonali,,
1035043,90,2,34,Newcastle,subst,Substitution 5,31146,S. Tonali,138908,E. Anderson
1035043,90,1,34,Newcastle,Goal,Normal Goal,18778,H. Barnes,19163,J. Murphy
1035044,11,,47,Tottenham,Goal,Normal Goal,30776,C. Romero,18784,J. Maddison
1035044,14,,47,Tottenham,subst,Substitution 1,30776,C. Romero,168,D. Sánchez
1035044,25,,55,Brentford,Var,Penalty confirmed,47438,Mathias Jensen,,
1035044,26,,47,Tottenham,Card,Yellow Card,31354,Guglielmo Vicario,,
1035044,27,,55,Brentford,Goal,Penalty,20589,B. Mbeumo,,
1035044,36,,47,Tottenham,Card,Yellow Card,18784,James Maddison,,
1035044,36,,47,Tottenham,Card,Yellow Card,168,Davinson Sánchez,,
1035044,36,,55,Brentford,Goal,Normal Goal,20649,Y. Wissa,19346,R. Henry
1035044,44,,47,Tottenham,Card,Yellow Card,180,Oliver Skipp,,
1035044,45,4,47,Tottenham,Goal,Normal Goal,1566,Emerson Royal,18784,J. Maddison
1035044,49,,55,Brentford,subst,Substitution 1,47438,M. Jensen,15908,M. Damsgaard
1035044,62,,55,Brentford,Card,Yellow Card,44871,Aaron Hickey,,
1035044,72,,55,Brentford,subst,Substitution 2,30407,C. Nørgaard,20110,S. Baptiste
1035044,72,,55,Brentford,subst,Substitution 3,20649,Y. Wissa,178077,K. Schade
1035044,72,,55,Brentford,subst,Substitution 4,44871,A. Hickey,15745,M. Roerslev
1035044,75,,47,Tottenham,subst,Substitution 2,186,Son Heung-Min,207,I. Perišić
1035044,75,,47,Tottenham,subst,Substitution 3,180,O. Skipp,237129,P. Sarr
1035044,84,,55,Brentford,subst,Substitution 5,1119,K. Ajer,2731,M. Jørgensen
1035045,4,,49,Chelsea,Card,Yellow Card,138935,Carney Chukwuemeka,,
1035045,18,,40,Liverpool,Goal,Normal Goal,2489,L. Díaz,306,Mohamed Salah
1035045,30,,40,Liverpool,Var,Goal cancelled,306,Mohamed Salah,,
1035045,32,,49,Chelsea,Card,Yellow Card,5996,Enzo Fernández,,
1035045,32,,40,Liverpool,Card,Yellow Card,2678,Diogo Jota,,
1035045,37,,49,Chelsea,Goal,Normal Goal,21998,A. Disasi,2933,B. Chilwell
1035045,40,,49,Chelsea,Var,Goal cancelled,2933,Ben Chilwell,,
1035045,66,,40,Liverpool,subst,Substitution 1,247,C. Gakpo,293,C. Jones
1035045,66,,40,Liverpool,subst,Substitution 2,2678,Diogo Jota,51617,D. Núñez
1035045,68,,40,Liverpool,Card,Yellow Card,283,Trent Alexander-Arnold,,
1035045,76,,49,Chelsea,subst,Substitution 1,19545,R. James,161907,M. Gusto
1035045,77,,40,Liverpool,subst,Substitution 3,306,Mohamed Salah,19035,H. Elliott
1035045,77,,40,Liverpool,subst,Substitution 4,2489,L. Díaz,343576,B. Doak
1035045,81,,49,Chelsea,subst,Substitution 2,645,R. Sterling,63577,M. Mudryk
1035045,81,,49,Chelsea,subst,Substitution 3,138935,C. Chukwuemeka,138816,I. Maatsen
1035045,85,,49,Chelsea,Card,Yellow Card,283058,Nicolas Jackson,,
1035045,89,,40,Liverpool,Card,Yellow Card,6716,Alexis Mac Allister,,
1035045,90,,49,Chelsea,subst,Substitution 4,2933,B. Chilwell,270508,L. Ugochukwu
1035046,17,,33,Manchester United,Card,Yellow Card,2467,Lisandro Martínez,,
1035046,27,,39,Wolves,Card,Yellow Card,18947,Mario Lemina,,
1035046,35,,39,Wolves,Card,Yellow Card,21138,Rayan Aït Nouri,,
1035046,44,,33,Manchester United,Card,Yellow Card,891,Luke Shaw,,
1035046,46,,33,Manchester United,subst,Substitution 1,2467,L. Martínez,889,V. Lindelöf
1035046,63,,39,Wolves,subst,Substitution 1,2056,Pablo Sarabia,24888,Hwang Hee-Chan
1035046,68,,33,Manchester United,subst,Substitution 2,284324,A. Garnacho,18,J. Sancho
1035046,68,,33,Manchester United,subst,Substitution 3,19220,M. Mount,174,C. Eriksen
1035046,69,,39,Wolves,Card,Yellow Card,1864,Pedro Neto,,
1035046,76,,33,Manchester United,Goal,Normal Goal,742,R. Varane,18846,A. Wan-Bissaka
1035046,77,,33,Manchester United,subst,Substitution 4,9971,Antony,70078,F. Pellistri
1035046,77,,39,Wolves,subst,Substitution 2,21138,R. Aït-Nouri,280687,Hugo Bueno
1035046,77,,39,Wolves,subst,Substitution 3,1165,Matheus Cunha,129791,Fábio Silva
1035046,88,,33,Manchester United,subst,Substitution 5,909,M. Rashford,903,S. McTominay
1035046,88,,39,Wolves,subst,Substitution 4,195103,João Gomes,7722,S. Kalajdzic
1035046,90,7,39,Wolves,Var,Penalty cancelled,7722,Saša Kalajdžić,,
1035047,14,,66,Aston Villa,Card,Yellow Card,47522,Douglas Luiz,,
1035047,18,,66,Aston Villa,Goal,Normal Goal,19191,J.  McGinn,983,L. Bailey
1035047,24,,45,Everton,Card,Yellow Card,2932,Jordan Pickford,,
1035047,24,,66,Aston Villa,Goal,Penalty,47522,Douglas Luiz,,
1035047,33,,66,Aston Villa,Card,Yellow Card,2724,Lucas Digne,,
1035047,38,,45,Everton,subst,Substitution 1,18766,D. Calvert-Lewin,83,A. Danjuma
1035047,45,9,45,Everton,Card,Yellow Card,2990,Idrissa Gueye,,
1035047,45,4,45,Everton,Card,Yellow Card,2934,Michael Keane,,
1035047,46,,45,Everton,subst,Substitution 2,2990,I. Gueye,153425,L. Dobbin
1035047,50,,45,Everton,subst,Substitution 3,1455,A. Iwobi,19364,N. Maupay
1035047,51,,66,Aston Villa,Goal,Normal Goal,983,L. Bailey,,
1035047,63,,66,Aston Villa,subst,Substitution 1,983,L. Bailey,2926,Y. Tielemans
1035047,64,,66,Aston Villa,subst,Substitution 2,47522,Douglas Luiz,147,Philippe Coutinho
1035047,64,,66,Aston Villa,subst,Substitution 3,277,M. Diaby,21090,Diego Carlos
1035047,74,,66,Aston Villa,subst,Substitution 4,19366,O. Watkins,13489,J. Durán
1035047,75,,66,Aston Villa,Goal,Normal Goal,13489,J. Durán,,
1035047,85,,66,Aston Villa,subst,Substitution 5,147,Philippe Coutinho,137302,C. Archer
1035047,86,,45,Everton,Card,Yellow Card,138417,Nathan Patterson,,
1035047,89,,66,Aston Villa,Card,Yellow Card,137302,Cameron Archer,,
1035047,90,8,45,Everton,subst,Substitution 4,18805,A. Doucouré,167657,T. Onyango
1035048,27,,52,Crystal Palace,Card,Yellow Card,3428,Jordan Ayew,,
1035048,54,,42,Arsenal,Goal,Penalty,37127,M. Ødegaard,,
1035048,60,,42,Arsenal,Card,Yellow Card,2597,Takehiro Tomiyasu,,
1035048,67,,42,Arsenal,Card,Yellow Card,2597,Takehiro Tomiyasu,,
1035048,67,,42,Arsenal,Card,Red Card,2597,Takehiro Tomiyasu,,
1035048,70,,42,Arsenal,subst,Substitution 1,127769,Gabriel Martinelli,22224,Gabriel Magalhães
1035048,74,,52,Crystal Palace,subst,Substitution 1,18843,J. Schlupp,152418,N. Ahamada
1035048,79,,42,Arsenal,subst,Substitution 2,1468,E. Nketiah,2289,Jorginho
1035048,83,,52,Crystal Palace,subst,Substitution 2,18847,J. Ward,284449,J. Rak-Sakyi
1035048,89,,42,Arsenal,subst,Substitution 3,37127,M. Ødegaard,641,O. Zinchenko
1035048,89,,42,Arsenal,subst,Substitution 4,1460,B. Saka,61431,J. Kiwior
1035048,90,1,52,Crystal Palace,Card,Yellow Card,3339,Cheick Doucouré,,
1035048,90,4,42,Arsenal,Card,Yellow Card,978,Kai Havertz,,
1035049,41,,55,Brentford,Card,Yellow Card,44871,Aaron Hickey,,
1035049,44,,55,Brentford,Goal,Normal Goal,20649,Y. Wissa,,
1035049,45,3,36,Fulham,Card,Yellow Card,19023,Tim Ream,,
1035049,61,,55,Brentford,Card,Yellow Card,19346,Rico Henry,,
1035049,64,,36,Fulham,Card,Yellow Card,19480,Harrison Reed,,
1035049,64,,36,Fulham,Card,Yellow Card,19023,Tim Ream,,
1035049,64,,36,Fulham,Card,Red Card,19023,Tim Ream,,
1035049,66,,55,Brentford,Goal,Penalty,20589,B. Mbeumo,,
1035049,67,,36,Fulham,subst,Substitution 1,899,Andreas Pereira,2294,Willian
1035049,67,,36,Fulham,subst,Substitution 2,19004,B. De Cordova-Reid,41104,João Palhinha
1035049,67,,36,Fulham,subst,Substitution 3,19480,H. Reed,152967,C. Bassey
1035049,71,,55,Brentford,subst,Substitution 1,178077,K. Schade,106725,K. Lewis-Potter
1035049,78,,55,Brentford,subst,Substitution 2,44871,A. Hickey,15745,M. Roerslev
1035049,79,,55,Brentford,subst,Substitution 3,20649,Y. Wissa,19362,J. Dasilva
1035049,79,,55,Brentford,subst,Substitution 4,30407,C. Nørgaard,15908,M. Damsgaard
1035049,85,,36,Fulham,Card,Yellow Card,41104,João Palhinha,,
1035049,86,,36,Fulham,subst,Substitution 4,657,K. Tete,195106,Rodrigo Muniz
1035049,86,,36,Fulham,subst,Substitution 5,2887,R. Jiménez,18753,Adama Traoré
1035049,89,,55,Brentford,subst,Substitution 5,19362,J. Dasilva,1119,K. Ajer
1035049,90,2,55,Brentford,Goal,Normal Goal,20589,B. Mbeumo,1119,K. Ajer
1035050,3,,35,Bournemouth,Goal,Normal Goal,19281,A. Semenyo,18883,D. Solanke
1035050,9,,40,Liverpool,Card,Yellow Card,280,Alisson,,
1035050,16,,35,Bournemouth,Card,Yellow Card,19281,Antoine Semenyo,,
1035050,26,,35,Bournemouth,Card,Yellow Card,196855,Jaidon Anthony,,
1035050,28,,40,Liverpool,Goal,Normal Goal,2489,L. Díaz,,
1035050,35,,35,Bournemouth,Card,Yellow Card,912,Neto,,
1035050,36,,40,Liverpool,Goal,Normal Goal,306,Mohamed Salah,,
1035050,58,,40,Liverpool,Card,Red Card,6716,Alexis Mac Allister,,
1035050,62,,40,Liverpool,subst,Substitution 1,247,C. Gakpo,8500,W. Endo
1035050,62,,40,Liverpool,Goal,Normal Goal,2678,Diogo Jota,,
1035050,63,,35,Bournemouth,subst,Substitution 1,196855,J. Anthony,792,J. Kluivert
1035050,63,,35,Bournemouth,subst,Substitution 2,1125,R. Christie,19804,K. Moore
1035050,75,,40,Liverpool,subst,Substitution 2,283,T. Alexander-Arnold,284,J. Gomez
1035050,76,,40,Liverpool,subst,Substitution 3,2678,Diogo Jota,19035,H. Elliott
1035050,76,,35,Bournemouth,subst,Substitution 3,19281,A. Semenyo,18870,D. Brooks
1035050,76,,35,Bournemouth,subst,Substitution 4,19482,J. Rothwell,19263,L. Kelly
1035050,84,,35,Bournemouth,subst,Substitution 5,6610,M. Senesi,31057,H. Traorè
1035050,86,,40,Liverpool,subst,Substitution 4,2489,L. Díaz,51617,D. Núñez
1035050,86,,40,Liverpool,subst,Substitution 5,306,Mohamed Salah,1600,K. Tsimikas
1035051,21,,1359,Luton,subst,Substitution 1,19466,A. Bell,19408,R. Burke
1035051,36,,1359,Luton,Card,Yellow Card,19802,Jacob Brown,,
1035051,45,2,44,Burnley,Goal,Normal Goal,98936,L. Foster,1934,S. Berge
1035051,59,,1359,Luton,Card,Yellow Card,19408,Reece Burke,,
1035051,62,,1359,Luton,subst,Substitution 2,140947,I. Kaboré,17641,E. Adebayo
1035051,66,,44,Burnley,Card,Yellow Card,19331,Connor Roberts,,
1035051,69,,1359,Luton,subst,Substitution 3,19802,J. Brown,906,T. Chong
1035051,74,,44,Burnley,subst,Substitution 1,359603,L. Koleosho,22,J. Bruun Larsen
1035051,74,,44,Burnley,subst,Substitution 2,123469,Z. Amdouni,278079,A. Ramsey
1035051,80,,44,Burnley,subst,Substitution 3,98936,L. Foster,19169,J. Rodríguez
1035051,84,,1359,Luton,Goal,Normal Goal,17641,E. Adebayo,19408,R. Burke
1035051,85,,44,Burnley,Goal,Normal Goal,22,J. Bruun Larsen,19331,C. Roberts
1035051,90,3,1359,Luton,Card,Yellow Card,76,Marvelous Nakamba,,
1035051,90,2,1359,Luton,Card,Yellow Card,906,Tahith Chong,,
1035051,90,4,44,Burnley,Card,Yellow Card,18918,Charlie Taylor,,
1035051,90,3,44,Burnley,subst,Substitution 4,278079,A. Ramsey,1411,H. Delcroix
1035052,24,,34,Newcastle,Card,Yellow Card,138787,Anthony Gordon,,
1035052,31,,50,Manchester City,Goal,Normal Goal,6009,J. Álvarez,631,P. Foden
1035052,34,,34,Newcastle,Card,Yellow Card,31146,Sandro Tonali,,
1035052,46,,50,Manchester City,Card,Yellow Card,6009,Julián Álvarez,,
1035052,54,,34,Newcastle,Card,Yellow Card,723,Joelinton,,
1035052,56,,34,Newcastle,subst,Substitution 1,138787,A. Gordon,18778,H. Barnes
1035052,56,,34,Newcastle,subst,Substitution 2,723,Joelinton,18901,S. Longstaff
1035052,58,,34,Newcastle,Card,Yellow Card,18778,Harvey Barnes,,
1035052,66,,34,Newcastle,subst,Substitution 3,31146,S. Tonali,138908,E. Anderson
1035052,66,,34,Newcastle,subst,Substitution 4,2864,A. Isak,2939,C. Wilson
1035052,71,,34,Newcastle,Card,Yellow Card,10135,Bruno Guimarães,,
1035052,86,,34,Newcastle,subst,Substitution 5,2507,M. Almirón,158694,T. Livramento
1035053,3,,65,Nottingham Forest,Goal,Normal Goal,8598,T. Awoniyi,163,S. Aurier
1035053,36,,65,Nottingham Forest,Card,Yellow Card,18739,Willy Boly,,
1035053,44,,65,Nottingham Forest,Card,Yellow Card,163,Serge Aurier,,
1035053,45,2,62,Sheffield Utd,Card,Yellow Card,19105,Oliver Norwood,,
1035053,46,,62,Sheffield Utd,subst,Substitution 1,44809,M. Lowe,138828,Y. Larouci
1035053,48,,62,Sheffield Utd,Goal,Normal Goal,36929,G. Hamer,,
1035053,58,,62,Sheffield Utd,subst,Substitution 2,10169,Vinicius Souza,19091,C. Basham
1035053,69,,65,Nottingham Forest,subst,Substitution 1,18739,W. Boly,153430,A. Elanga
1035053,69,,65,Nottingham Forest,subst,Substitution 2,24882,O. Mangala,19305,R. Yates
1035053,72,,62,Sheffield Utd,Card,Yellow Card,36929,Gustavo Hamer,,
1035053,74,,62,Sheffield Utd,subst,Substitution 3,315237,W. Osula,379150,A. Brooks
1035053,82,,62,Sheffield Utd,subst,Substitution 4,304161,B. Traoré,277716,A. Hackford
1035053,84,,65,Nottingham Forest,subst,Substitution 3,8598,T. Awoniyi,18931,C. Wood
1035053,86,,62,Sheffield Utd,Card,Yellow Card,19302,Ben Osborn,,
1035053,89,,65,Nottingham Forest,Goal,Normal Goal,18931,C. Wood,163,S. Aurier
1035053,90,1,65,Nottingham Forest,subst,Substitution 4,275170,Danilo,2991,C. Kouyaté
1035053,90,1,65,Nottingham Forest,subst,Substitution 5,129711,B. Johnson,25916,M. Niakhaté
1035054,33,,33,Manchester United,Card,Yellow Card,18846,Aaron Wan-Bissaka,,
1035054,38,,33,Manchester United,Card,Yellow Card,9971,Antony,,
1035054,39,,33,Manchester United,Card,Yellow Card,1485,Bruno Fernandes,,
1035054,49,,47,Tottenham,Goal,Normal Goal,237129,P. Sarr,,
1035054,63,,47,Tottenham,Card,Yellow Card,204039,Destiny Udogie,,
1035054,66,,33,Manchester United,subst,Substitution 1,18846,A. Wan-Bissaka,886,Diogo Dalot
1035054,66,,33,Manchester United,subst,Substitution 2,9971,Antony,174,C. Eriksen
1035054,66,,33,Manchester United,subst,Substitution 3,284324,A. Garnacho,18,J. Sancho
1035054,70,,47,Tottenham,subst,Substitution 1,204039,D. Udogie,164,B. Davies
1035054,70,,47,Tottenham,subst,Substitution 2,2413,Richarlison,207,I. Perišić
1035054,76,,47,Tottenham,subst,Substitution 3,237129,P. Sarr,2735,P. Højbjerg
1035054,83,,47,Tottenham,Goal,Own Goal,2467,L. Martínez,,
1035054,85,,33,Manchester United,subst,Substitution 4,19220,M. Mount,70078,F. Pellistri
1035054,85,,33,Manchester United,subst,Substitution 5,909,M. Rashford,908,A. Martial
1035054,88,,47,Tottenham,subst,Substitution 4,47519,Pedro Porro,1566,Emerson Royal
1035054,88,,47,Tottenham,subst,Substitution 5,30435,D. Kulusevski,697,M. Solomon
1035055,7,,48,West Ham,Goal,Normal Goal,21694,N. Aguerd,2938,J. Ward-Prowse
1035055,13,,48,West Ham,Card,Yellow Card,21694,Nayef Aguerd,,
1035055,28,,49,Chelsea,Goal,Normal Goal,138935,C. Chukwuemeka,,
1035055,35,,48,West Ham,Card,Yellow Card,1646,Lucas Paquetá,,
1035055,36,,49,Chelsea,Card,Yellow Card,21998,Axel Disasi,,
1035055,40,,49,Chelsea,Card,Yellow Card,138935,Carney Chukwuemeka,,
1035055,45,,48,West Ham,Card,Yellow Card,2284,Emerson Palmieri,,
1035055,46,,49,Chelsea,subst,Substitution 1,138935,C. Chukwuemeka,63577,M. Mudryk
1035055,53,,48,West Ham,Goal,Normal Goal,18819,M. Antonio,2938,J. Ward-Prowse
1035055,61,,49,Chelsea,subst,Substitution 2,2933,B. Chilwell,116117,M. Caicedo
1035055,67,,48,West Ham,Card,Yellow Card,21694,Nayef Aguerd,,
1035055,67,,48,West Ham,Card,Red Card,21694,Nayef Aguerd,,
1035055,69,,48,West Ham,subst,Substitution 1,19361,S. Benrahma,18817,A. Ogbonna
1035055,71,,49,Chelsea,Card,Yellow Card,283058,Nicolas Jackson,,
1035055,75,,49,Chelsea,subst,Substitution 3,67972,C. Gallagher,136723,N. Madueke
1035055,76,,48,West Ham,subst,Substitution 2,18819,M. Antonio,1697,Pablo Fornals
1035055,81,,48,West Ham,subst,Substitution 3,2938,J. Ward-Prowse,2869,E. Álvarez
1035055,83,,49,Chelsea,subst,Substitution 4,161907,M. Gusto,331563,M. Burstow
1035055,90,5,48,West Ham,Goal,Penalty,1646,Lucas Paquetá,,
1035056,8,,51,Brighton,Card,Yellow Card,18970,Pascal Groß,,
1035056,15,,51,Brighton,Goal,Normal Goal,106835,K. Mitoma,46731,P. Estupiñán
1035056,17,,39,Wolves,Card,Yellow Card,19147,Craig Dawson,,
1035056,18,,51,Brighton,Card,Yellow Card,296,James Milner,,
1035056,19,,51,Brighton,Card,Yellow Card,70747,Julio Enciso,,
1035056,46,,51,Brighton,Goal,Normal Goal,46731,P. Estupiñán,106835,K. Mitoma
1035056,51,,51,Brighton,Goal,Normal Goal,18973,S. March,70747,J. Enciso
1035056,55,,39,Wolves,subst,Substitution 1,129791,Fábio Silva,24888,Hwang Hee-Chan
1035056,55,,51,Brighton,Goal,Normal Goal,18973,S. March,70747,J. Enciso
1035056,56,,39,Wolves,subst,Substitution 2,195103,João Gomes,2056,Pablo Sarabia
1035056,57,,51,Brighton,subst,Substitution 1,296,J. Milner,537,J. Veltman
